,y_pred,y_proba_0,y_proba_1
3,0.0,0.8428897246775995,0.1571102753224004
8,0.0,0.9937415716580201,0.006258428341980106
9,0.0,0.8758227622140419,0.12417723778595806
12,0.0,0.5962017713974651,0.4037982286025349
13,0.0,0.996385960198328,0.003614039801671584
16,0.0,0.9937981079682225,0.006201892031777568
19,0.0,0.9932992593748192,0.006700740625180587
21,1.0,0.30848693306083874,0.6915130669391613
22,0.0,0.781431826640399,0.21856817335960077
23,0.0,0.8822074725194895,0.11779252748051057
41,1.0,0.2447850100321364,0.7552149899678635
42,0.0,0.9062234675456482,0.09377653245435169
44,1.0,0.05716413163567998,0.94283586836432
47,1.0,0.09955813072844905,0.9004418692715509
48,0.0,0.8527269986141487,0.14727300138585142
57,0.0,0.8347029059984887,0.16529709400151124
58,1.0,0.12499608508250007,0.8750039149175001
64,0.0,0.8489171827009413,0.15108281729905876
65,0.0,0.5517663890998638,0.44823361090013625
68,0.0,0.9689110847105843,0.03108891528941579
69,1.0,0.4564146207011411,0.5435853792988589
72,0.0,0.9744862568424623,0.02551374315753782
79,0.0,0.6547644845220209,0.34523551547797937
81,0.0,0.9853691279167706,0.014630872083229555
82,1.0,0.07117126088253922,0.9288287391174606
88,0.0,0.7705319967957748,0.2294680032042251
96,1.0,0.2661078023669238,0.7338921976330761
100,1.0,0.20850557487497623,0.7914944251250239
102,1.0,0.08505126829588078,0.9149487317041192
120,1.0,0.11420018590440432,0.8857998140955956
121,1.0,0.049139901488056324,0.9508600985119438
128,1.0,0.19567732879836022,0.8043226712016397
133,0.0,0.9388943807422676,0.061105619257732266
138,0.0,0.9983896332595992,0.0016103667404008461
151,1.0,0.057990110139680286,0.9420098898603196
154,0.0,0.9966535923698764,0.003346407630123713
157,0.0,0.6269853128674536,0.37301468713254615
158,1.0,0.07855482215699452,0.9214451778430055
161,1.0,0.23271856656023351,0.7672814334397665
165,1.0,0.10129063182870388,0.8987093681712961
167,0.0,0.7971394353899808,0.20286056461001914
168,1.0,0.06620167095073057,0.9337983290492696
179,0.0,0.7679680519851636,0.2320319480148365
185,0.0,0.503732766086103,0.496267233913897
187,1.0,0.14191815012789752,0.8580818498721026
189,0.0,0.9960254504945457,0.003974549505454165
196,0.0,0.6963315315324248,0.30366846846757534
200,1.0,0.4298044193275328,0.5701955806724673
201,0.0,0.5149287951818793,0.4850712048181208
210,1.0,0.3637347301247538,0.6362652698752462
214,0.0,0.997155719678695,0.0028442803213052014
217,0.0,0.9631023934401165,0.03689760655988349
220,0.0,0.7596562420710019,0.2403437579289983
222,0.0,0.9801899231853722,0.019810076814627906
229,0.0,0.9657631236841165,0.03423687631588335
234,0.0,0.9682176737047605,0.03178232629523937
235,1.0,0.11317328538134283,0.8868267146186574
238,1.0,0.1787891988083686,0.8212108011916314
239,1.0,0.14017586004600918,0.8598241399539909
245,0.0,0.7481938394745731,0.25180616052542704
247,0.0,0.9959500649569775,0.0040499350430226715
248,0.0,0.7312279723569112,0.26877202764308883
259,0.0,0.9907005779746321,0.009299422025368032
273,0.0,0.9250753003494712,0.07492469965052871
274,0.0,0.8776736805326276,0.12232631946737231
279,0.0,0.972641710141693,0.027358289858306878
280,0.0,0.9848732213211978,0.015126778678802322
284,1.0,0.20217545481806684,0.797824545181933
296,1.0,0.2809067771447015,0.7190932228552984
300,0.0,0.9392901907466893,0.0607098092533108
304,0.0,0.9566236087404538,0.04337639125954622
310,1.0,0.47872522044052984,0.5212747795594701
313,0.0,0.5633877163289435,0.43661228367105676
314,0.0,0.939677800888995,0.06032219911100496
316,1.0,0.06056922530650333,0.9394307746934969
324,0.0,0.995669100548994,0.004330899451006204
329,0.0,0.9710315025068088,0.02896849749319148
332,0.0,0.6265586258299866,0.3734413741700134
335,0.0,0.9951418131311133,0.004858186868886701
348,1.0,0.03907983507704357,0.9609201649229562
351,0.0,0.756434072411549,0.24356592758845075
353,0.0,0.8884039835995825,0.11159601640041747
359,0.0,0.9993083152505235,0.0006916847494763851
