,y_pred,y_proba_0,y_proba_1
3,0.0,0.866963571683334,0.13303642831666612
8,0.0,0.9936234416840307,0.0063765583159693315
9,0.0,0.8695498512145345,0.13045014878546535
12,0.0,0.56468338996706,0.43531661003294
13,0.0,0.9953565004501108,0.004643499549889112
16,0.0,0.9945973744689554,0.0054026255310444925
19,0.0,0.9950725367027016,0.004927463297298399
21,1.0,0.2843994765527374,0.7156005234472628
22,0.0,0.771831529178687,0.22816847082131284
23,0.0,0.8691027974316474,0.13089720256835244
41,1.0,0.22582375204393626,0.7741762479560638
42,0.0,0.9104079174159878,0.08959208258401218
44,1.0,0.05661033986127606,0.9433896601387237
47,1.0,0.09816383110998386,0.901836168890016
48,0.0,0.8570412239638822,0.14295877603611779
57,0.0,0.8097825244384461,0.19021747556155352
58,1.0,0.11610655275387745,0.8838934472461227
64,0.0,0.8535823929658592,0.1464176070341409
65,0.0,0.5415233554027216,0.4584766445972783
68,0.0,0.9750536365129976,0.02494636348700213
69,1.0,0.4729598747816309,0.5270401252183692
72,0.0,0.9805672479391113,0.019432752060888812
79,0.0,0.6556997504964572,0.34430024950354277
81,0.0,0.986464163101288,0.013535836898711967
82,1.0,0.06698085878495556,0.9330191412150445
88,0.0,0.7710205829301419,0.22897941706985803
96,1.0,0.2660602389127274,0.7339397610872727
100,1.0,0.21999331699908914,0.7800066830009109
102,1.0,0.0884785945757248,0.9115214054242751
120,1.0,0.10400900136411144,0.8959909986358884
121,1.0,0.05023915383855047,0.9497608461614494
128,1.0,0.19609851818318633,0.8039014818168138
133,0.0,0.9365400517022631,0.06345994829773677
138,0.0,0.9983627310213977,0.0016372689786023531
151,1.0,0.057575385430076884,0.9424246145699232
154,0.0,0.9974421140217767,0.002557885978223343
157,0.0,0.6242854016838654,0.37571459831613463
158,1.0,0.07824825993937423,0.9217517400606257
161,1.0,0.20805681624670833,0.7919431837532918
165,1.0,0.10198423419907048,0.8980157658009297
167,0.0,0.8045360520426194,0.1954639479573806
168,1.0,0.07234404500637988,0.9276559549936202
179,0.0,0.7649605721966806,0.23503942780331938
185,1.0,0.47261690154760494,0.5273830984523951
187,1.0,0.17280809854822252,0.8271919014517775
189,0.0,0.9969463509229106,0.003053649077089397
196,0.0,0.7115541751190246,0.2884458248809754
200,1.0,0.44153047830987874,0.5584695216901212
201,1.0,0.48289542015746967,0.5171045798425303
210,1.0,0.3284725982323315,0.6715274017676685
214,0.0,0.9976253369190354,0.002374663080964601
217,0.0,0.9656456713600339,0.03435432863996606
220,0.0,0.7562354817442591,0.24376451825574064
222,0.0,0.9829444351482961,0.017055564851704008
229,0.0,0.9732794192311959,0.026720580768804115
234,0.0,0.9718262220735936,0.028173777926406636
235,1.0,0.10887795917550303,0.8911220408244971
238,1.0,0.1682748645285405,0.8317251354714594
239,1.0,0.13896054317648474,0.8610394568235152
245,0.0,0.7450550971671499,0.2549449028328501
247,0.0,0.9950853498224118,0.00491465017758806
248,0.0,0.7414982609529857,0.25850173904701423
259,0.0,0.9914418358868181,0.008558164113181834
273,0.0,0.9281436723434254,0.07185632765657457
274,0.0,0.9041473870523804,0.09585261294761965
279,0.0,0.9756613002461021,0.024338699753897748
280,0.0,0.9877224556305977,0.01227754436940212
284,1.0,0.21341197622151156,0.7865880237784881
296,1.0,0.27167951501561716,0.728320484984383
300,0.0,0.9493902455462869,0.050609754453713296
304,0.0,0.9620497804405128,0.037950219559487276
310,1.0,0.47581390065964435,0.5241860993403556
313,0.0,0.5894250135370926,0.41057498646290735
314,0.0,0.9407015203263457,0.059298479673654356
316,1.0,0.05980593857342995,0.9401940614265701
324,0.0,0.9940091639770918,0.005990836022908266
329,0.0,0.9746825358437056,0.025317464156294395
332,0.0,0.6438157816795319,0.35618421832046804
335,0.0,0.9965132224332374,0.003486777566762639
348,1.0,0.041305353637432214,0.9586946463625676
351,0.0,0.7533775256276942,0.24662247437230572
353,0.0,0.8860919796820422,0.11390802031795781
359,0.0,0.99936151335814,0.0006384866418601956
362,0.0,0.9947936425855183,0.005206357414481815
374,1.0,0.05044762547828967,0.9495523745217103
377,0.0,0.807562652730226,0.19243734726977388
381,1.0,0.26573395197896976,0.7342660480210302
387,1.0,0.1926280642758116,0.8073719357241884
391,1.0,0.18323720998046011,0.8167627900195399
392,1.0,0.08254524725471368,0.9174547527452862
393,0.0,0.7789727499796887,0.22102725002031134
397,1.0,0.1404406133833357,0.8595593866166643
400,0.0,0.9532754039152562,0.04672459608474365
401,0.0,0.9816359501676031,0.018364049832397027
403,0.0,0.9713098900361169,0.02869010996388316
409,1.0,0.34392508590930637,0.6560749140906936
413,0.0,0.9873060638495954,0.01269393615040455
415,0.0,0.8571099674569311,0.1428900325430688
418,1.0,0.20542595968310443,0.7945740403168955
420,1.0,0.3619050484136429,0.6380949515863572
425,1.0,0.11788094570357785,0.8821190542964221
435,1.0,0.03768282881882154,0.9623171711811784
444,0.0,0.7016920730492563,0.29830792695074365
448,1.0,0.04280501433712388,0.9571949856628761
449,0.0,0.9478697230691777,0.05213027693082206
456,1.0,0.284445651581586,0.7155543484184139
458,0.0,0.9023360000808083,0.09766399991919146
460,0.0,0.7217758269228909,0.278224173077109
461,0.0,0.9971117240763803,0.0028882759236197888
462,1.0,0.18426826873125937,0.8157317312687404
463,0.0,0.798568886147541,0.20143111385245888
466,1.0,0.3886306425663924,0.6113693574336077
469,1.0,0.2821062048817956,0.7178937951182044
470,0.0,0.9819921137203289,0.018007886279671075
472,0.0,0.9608878824288233,0.039112117571176566
474,0.0,0.7293866593735348,0.27061334062646514
475,1.0,0.268707557351957,0.7312924426480429
