,y_pred,y_proba_0,y_proba_1
3,0.0,0.8594415751583073,0.1405584248416927
8,0.0,0.9951465230690213,0.004853476930978715
9,0.0,0.8530048873458543,0.14699511265414572
12,0.0,0.6011413892059896,0.39885861079401025
13,0.0,0.9963992678305175,0.0036007321694824035
16,0.0,0.995137372564056,0.004862627435944065
19,0.0,0.9941088203479023,0.005891179652097766
21,1.0,0.3054040041858279,0.6945959958141723
22,0.0,0.786515713791504,0.21348428620849597
23,0.0,0.86019016809677,0.13980983190323013
41,1.0,0.23902974454122675,0.7609702554587731
42,0.0,0.9150568643882198,0.08494313561178046
44,1.0,0.05566300588444345,0.9443369941155563
47,1.0,0.09965947277391629,0.9003405272260837
48,0.0,0.867771158431147,0.13222884156885292
57,0.0,0.8038193353765211,0.19618066462347888
58,1.0,0.12434113015587234,0.8756588698441277
64,0.0,0.8595595870869545,0.14044041291304557
65,0.0,0.5266058274321288,0.47339417256787125
68,0.0,0.9745448341700842,0.025455165829915655
69,1.0,0.4484163607121297,0.5515836392878704
72,0.0,0.9785487949424828,0.021451205057517103
79,0.0,0.6546970419370312,0.34530295806296885
81,0.0,0.9867452544351327,0.013254745564867351
82,1.0,0.08017981025154008,0.9198201897484598
88,0.0,0.781566430502836,0.21843356949716397
96,1.0,0.28010857631328323,0.7198914236867168
100,1.0,0.20147258639981933,0.7985274136001808
102,1.0,0.10215960551730738,0.8978403944826925
120,1.0,0.12555606365164157,0.8744439363483583
121,1.0,0.05622373679991076,0.9437762632000893
128,1.0,0.19908177043483757,0.8009182295651625
133,0.0,0.9370904625674006,0.06290953743259918
138,0.0,0.9986892356362166,0.0013107643637834932
151,1.0,0.05971813951162134,0.9402818604883789
154,0.0,0.9971816166119101,0.0028183833880897698
157,0.0,0.6413590010657495,0.35864099893425044
158,1.0,0.08172166670927808,0.9182783332907221
161,1.0,0.247249461549993,0.7527505384500072
165,1.0,0.08971435557028935,0.9102856444297107
167,0.0,0.8069832040682201,0.19301679593177995
168,1.0,0.06798477498194988,0.93201522501805
179,0.0,0.7795414733532755,0.2204585266467245
185,1.0,0.49861676799402294,0.501383232005977
187,1.0,0.1602828540971197,0.8397171459028803
189,0.0,0.9967151180169337,0.003284881983066193
196,0.0,0.7055776357811446,0.2944223642188552
200,1.0,0.4229273902495783,0.5770726097504217
201,1.0,0.46569711877051734,0.5343028812294826
210,1.0,0.34274006946614255,0.6572599305338576
214,0.0,0.9972180428691427,0.0027819571308572
217,0.0,0.9670333823587288,0.032966617641271165
220,0.0,0.7278954614578282,0.27210453854217176
222,0.0,0.983324436677524,0.01667556332247594
229,0.0,0.9694717261987197,0.030528273801280165
234,0.0,0.9720577657509901,0.027942234249009927
235,1.0,0.1102772402172855,0.8897227597827145
238,1.0,0.1790123409306367,0.8209876590693632
239,1.0,0.13316121830283378,0.8668387816971663
245,0.0,0.755687777919045,0.2443122220809551
247,0.0,0.9967320176465394,0.0032679823534607676
248,0.0,0.7352931157637148,0.2647068842362851
259,0.0,0.9930472793986072,0.006952720601392881
273,0.0,0.9257954486504877,0.07420455134951223
274,0.0,0.8809356874924761,0.11906431250752396
279,0.0,0.9758175486424904,0.024182451357509648
280,0.0,0.9819002376348349,0.01809976236516504
284,1.0,0.19922704692453808,0.8007729530754618
296,1.0,0.33503782514651814,0.6649621748534817
300,0.0,0.9440273535762668,0.05597264642373321
304,0.0,0.9628801560733228,0.037119843926677276
310,1.0,0.48615362632823134,0.5138463736717688
313,0.0,0.5732119670256429,0.426788032974357
314,0.0,0.9373218830081154,0.06267811699188484
316,1.0,0.06298198335687352,0.9370180166431263
324,0.0,0.9951722506072633,0.004827749392736898
329,0.0,0.9740786596665328,0.02592134033346703
332,0.0,0.6312683462642353,0.36873165373576466
335,0.0,0.9954394576585189,0.004560542341481195
348,1.0,0.04616639559133018,0.9538336044086699
351,0.0,0.7775444395592095,0.22245556044079043
353,0.0,0.8760379094759229,0.12396209052407733
359,0.0,0.9995144508708445,0.00048554912915575705
362,0.0,0.9924074468183711,0.007592553181628933
374,1.0,0.053421854606990574,0.9465781453930096
377,0.0,0.8164933887023162,0.18350661129768386
381,1.0,0.29151657668807923,0.7084834233119207
387,1.0,0.24851791777583482,0.7514820822241656
391,1.0,0.19798518831670725,0.8020148116832928
392,1.0,0.09412606650017998,0.90587393349982
393,0.0,0.7612359151638206,0.23876408483617945
397,1.0,0.15939907817086102,0.8406009218291389
400,0.0,0.9544158846329595,0.045584115367040726
401,0.0,0.9823097184140289,0.017690281585970975
403,0.0,0.9712330756992491,0.02876692430075071
409,1.0,0.3222033326984677,0.6777966673015323
413,0.0,0.9819203524619036,0.0180796475380963
415,0.0,0.8535692656334335,0.14643073436656645
418,1.0,0.233859852044822,0.766140147955178
420,1.0,0.4149000344482768,0.5850999655517233
425,1.0,0.1143350527601124,0.8856649472398879
435,1.0,0.03506215969293626,0.9649378403070635
444,0.0,0.7050587027213561,0.2949412972786439
448,1.0,0.04099121641327115,0.9590087835867289
449,0.0,0.9552974025787829,0.04470259742121686
456,1.0,0.2822326403617242,0.7177673596382758
458,0.0,0.9089776835046557,0.09102231649534431
460,0.0,0.7235483615656482,0.276451638434352
461,0.0,0.9976598154696085,0.0023401845303915245
462,1.0,0.20515850614506456,0.7948414938549354
463,0.0,0.7923110336320235,0.2076889663679764
466,1.0,0.41262988311190074,0.5873701168880994
469,1.0,0.29940670153542454,0.7005932984645754
470,0.0,0.9833114944092971,0.016688505590702927
472,0.0,0.9638254111503869,0.036174588849613144
474,0.0,0.7367163980841381,0.26328360191586186
475,1.0,0.26913743911986393,0.7308625608801361
476,1.0,0.24062517051488092,0.759374829485119
488,1.0,0.053265107446280324,0.9467348925537198
491,1.0,0.40657342796010554,0.5934265720398946
494,0.0,0.9992958418664273,0.0007041581335725707
497,0.0,0.8718540033984784,0.12814599660152162
500,0.0,0.7181030569615111,0.2818969430384889
501,0.0,0.9925579128492913,0.0074420871507089575
506,1.0,0.09068581089910899,0.909314189100891
511,0.0,0.7955306298593738,0.2044693701406261
514,1.0,0.4744408656055145,0.5255591343944854
521,0.0,0.999254324566337,0.0007456754336631032
523,0.0,0.5922268731447887,0.4077731268552112
530,0.0,0.9888204093882121,0.011179590611787643
534,0.0,0.956151811714147,0.043848188285853025
537,0.0,0.7674054590008142,0.2325945409991857
538,0.0,0.9918469829252341,0.008153017074765886
541,1.0,0.22112780933912557,0.7788721906608744
543,1.0,0.006498670621825797,0.9935013293781744
549,0.0,0.9988732361527488,0.0011267638472509055
550,0.0,0.9838616263487545,0.016138373651245493
554,1.0,0.17087345670281698,0.8291265432971832
555,1.0,0.3935192896596983,0.6064807103403016
556,0.0,0.8934560005427015,0.10654399945729864
557,1.0,0.3477845551665228,0.6522154448334772
563,1.0,0.053708497486546734,0.9462915025134535
566,0.0,0.9866391238373812,0.013360876162619115
567,0.0,0.8234622076832837,0.17653779231671637
573,0.0,0.984505608027695,0.015494391972305099
576,1.0,0.31343934555157144,0.6865606544484286
580,0.0,0.9905496376783421,0.009450362321657874
582,1.0,0.09460794911185753,0.9053920508881423
584,0.0,0.8011823265266604,0.1988176734733394
585,0.0,0.9954221489209866,0.004577851079013413
586,1.0,0.25591822484312543,0.7440817751568745
587,1.0,0.05683513749645419,0.943164862503546
590,0.0,0.9982864508485157,0.001713549151484417
591,0.0,0.9887805878429704,0.011219412157029906
592,0.0,0.947898728945449,0.052101271054551104
594,0.0,0.5226290835363904,0.4773709164636097
596,0.0,0.9458992492774835,0.054100750722516654
602,0.0,0.9985167822199366,0.0014832177800632653
603,1.0,0.06098262523100904,0.9390173747689909
604,1.0,0.09132140430614051,0.9086785956938594
613,1.0,0.1626513488481623,0.8373486511518375
616,0.0,0.569146692304784,0.4308533076952159
626,0.0,0.9993384311105625,0.0006615688894373858
627,0.0,0.8953586056638233,0.1046413943361767
628,1.0,0.2684197920342706,0.7315802079657294
631,0.0,0.9977791338463847,0.002220866153615325
633,0.0,0.8013941488162626,0.19860585118373747
636,1.0,0.038431643776068045,0.9615683562239319
638,0.0,0.9965925819743173,0.003407418025682817
639,1.0,0.26208601052190367,0.7379139894780963
640,0.0,0.7769122088854956,0.2230877911145043
641,1.0,0.09282216129106902,0.907177838708931
644,0.0,0.8856922760397568,0.11430772396024327
645,0.0,0.9673705190412611,0.032629480958739035
647,1.0,0.14732776949861728,0.8526722305013829
649,0.0,0.6396086700828981,0.360391329917102
651,1.0,0.21613933219490078,0.7838606678050993
653,1.0,0.20129188442931567,0.7987081155706842
654,0.0,0.8421402688395727,0.15785973116042734
656,0.0,0.6343721785756606,0.3656278214243393
659,1.0,0.45914927232319747,0.5408507276768026
670,0.0,0.9616067455951491,0.038393254404850766
671,0.0,0.6752694859587602,0.3247305140412398
673,0.0,0.9946940341538193,0.005305965846180793
678,0.0,0.995967406284221,0.004032593715779259
681,0.0,0.6485214323581793,0.3514785676418207
687,1.0,0.22896404228980916,0.7710359577101908
692,0.0,0.9578540929724353,0.04214590702756481
693,1.0,0.1248847450321668,0.8751152549678333
697,0.0,0.9858723531998475,0.014127646800152677
698,0.0,0.9757567370223192,0.024243262977680813
703,0.0,0.9877371242421058,0.012262875757894321
705,1.0,0.05794195798781767,0.9420580420121822
706,0.0,0.6641700371894439,0.3358299628105562
713,0.0,0.7286718718236097,0.2713281281763903
716,1.0,0.07303216737308464,0.9269678326269153
719,0.0,0.9091228653339568,0.09087713466604316
724,0.0,0.9827805561649792,0.01721944383502086
725,0.0,0.9814748240250882,0.01852517597491156
