,y_pred,y_proba_0,y_proba_1
3,0.0,0.8509370761820609,0.14906292381793895
8,0.0,0.9936805981255737,0.006319401874426198
9,0.0,0.8949434583656055,0.10505654163439423
12,0.0,0.5368093066019533,0.4631906933980467
13,0.0,0.996925870360158,0.0030741296398419287
16,0.0,0.9946237336846042,0.005376266315395847
19,0.0,0.9946680462757522,0.005331953724247532
21,1.0,0.3150046684555158,0.6849953315444841
22,0.0,0.7911432599662644,0.2088567400337355
23,0.0,0.8961026289729646,0.10389737102703551
41,1.0,0.24326775862357594,0.756732241376424
42,0.0,0.9135279708534363,0.08647202914656373
44,1.0,0.0565440727372435,0.9434559272627563
47,1.0,0.10114023445317491,0.8988597655468255
48,0.0,0.8641527001937718,0.13584729980622817
57,0.0,0.8577883313734851,0.14221166862651474
58,1.0,0.12140412131573752,0.8785958786842626
64,0.0,0.8632620346312564,0.13673796536874372
65,0.0,0.5650400958002612,0.43495990419973884
68,0.0,0.9734606111809425,0.026539388819057562
69,1.0,0.46160064408482515,0.5383993559151748
72,0.0,0.9772006665074583,0.0227993334925417
79,0.0,0.6670219493129831,0.3329780506870167
81,0.0,0.9863677085286484,0.013632291471351369
82,1.0,0.0771783396892955,0.9228216603107043
88,0.0,0.780031554422848,0.219968445577152
96,1.0,0.27294293438838035,0.7270570656116195
100,1.0,0.19816848615269664,0.8018315138473031
102,1.0,0.09396512111457794,0.906034878885422
120,1.0,0.10618617061374451,0.8938138293862554
121,1.0,0.0530099653971086,0.9469900346028913
128,1.0,0.2020829107699468,0.7979170892300532
133,0.0,0.9419253112861865,0.05807468871381368
138,0.0,0.9987222201259092,0.0012777798740906169
151,1.0,0.056733997814754,0.9432660021852459
154,0.0,0.9972594239253251,0.0027405760746751695
157,0.0,0.6427067309068402,0.35729326909315995
158,1.0,0.07932127563084594,0.9206787243691542
161,1.0,0.22465677162175696,0.7753432283782429
165,1.0,0.10279692986842752,0.8972030701315724
167,0.0,0.8098002151727055,0.19019978482729455
168,1.0,0.06984427438637729,0.9301557256136228
179,0.0,0.771901945919911,0.2280980540800889
185,0.0,0.5464584949501318,0.45354150504986823
187,1.0,0.1631933529240978,0.8368066470759021
