,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,88.43373493975903,0.863435064277761,0.863435064277761,4.168904488379815,0.8297872340425532,250.0,17.0,31.0,117.0
