,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,91.80722891566265,0.906215203968013,0.906215203968013,2.952974012602369,0.8827586206896552,253.0,14.0,20.0,128.0
