,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.03318903318903,0.8730996508192318,0.8730996508192318,3.952839332717033,0.8442622950819674,411.0,27.0,49.0,206.0
