,FPR,TPR,Thresholds
0,0.0,0.0,inf
1,0.0,0.00423728813559322,0.9951129829107621
2,0.0,0.3771186440677966,0.9270156458161416
3,0.002188183807439825,0.3771186440677966,0.9264185875375173
4,0.002188183807439825,0.3940677966101695,0.9242156321190589
5,0.00437636761487965,0.3940677966101695,0.9213863244481455
6,0.00437636761487965,0.4322033898305085,0.9087219401996247
7,0.006564551422319475,0.4322033898305085,0.9074708683984009
8,0.006564551422319475,0.4491525423728814,0.8992911381212005
9,0.0087527352297593,0.4491525423728814,0.8987118450345332
10,0.0087527352297593,0.5127118644067796,0.8696341610509883
11,0.010940919037199124,0.5127118644067796,0.8679991350791972
12,0.010940919037199124,0.5211864406779662,0.8663670577012288
13,0.01312910284463895,0.5211864406779662,0.8659530506973823
14,0.01312910284463895,0.5423728813559322,0.8619085714782215
15,0.015317286652078774,0.5423728813559322,0.8616097410051093
16,0.015317286652078774,0.5508474576271186,0.8557763677181065
17,0.0175054704595186,0.5508474576271186,0.8535530119137136
18,0.0175054704595186,0.614406779661017,0.82536261801195
19,0.019693654266958426,0.614406779661017,0.8238660563553797
20,0.019693654266958426,0.6228813559322034,0.8199407301655197
21,0.02188183807439825,0.6228813559322034,0.8132321986084404
22,0.02188183807439825,0.6440677966101694,0.7993498697592584
23,0.0262582056892779,0.6440677966101694,0.7925978502596013
24,0.0262582056892779,0.652542372881356,0.7812799356804584
25,0.028446389496717725,0.652542372881356,0.7812014311264737
26,0.028446389496717725,0.6567796610169492,0.7779932748440997
27,0.030634573304157548,0.6567796610169492,0.7761225506312214
28,0.030634573304157548,0.6694915254237288,0.769471279942344
29,0.0350109409190372,0.6694915254237288,0.7526051921419605
30,0.0350109409190372,0.711864406779661,0.7121675876244516
31,0.03938730853391685,0.711864406779661,0.7076004780237911
32,0.03938730853391685,0.7161016949152542,0.7050631119412518
33,0.04157549234135667,0.7161016949152542,0.7044946949676373
34,0.04157549234135667,0.7372881355932204,0.6940720741580679
35,0.0437636761487965,0.7372881355932204,0.6924774408662003
36,0.0437636761487965,0.7627118644067796,0.6728776011438122
37,0.0525164113785558,0.7627118644067796,0.6534813083007222
