,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,90.47619047619048,0.890902585631142,0.890902585631142,3.432728894201633,0.852017937219731,437.0,33.0,33.0,190.0
