,prob0,prob1,pred_class,class
0,0.0609114544166707,0.9390885455833292,1,1
1,0.5856973710375899,0.41430262896241,0,1
2,0.4406533972801938,0.5593466027198062,1,1
3,0.1014360466206559,0.898563953379344,1,1
4,0.4857404263649769,0.5142595736350231,1,1
5,0.6847353444281947,0.3152646555718053,0,1
6,0.7361514162398054,0.2638485837601946,0,1
7,0.1169871680842554,0.8830128319157445,1,1
8,0.0570508696351827,0.9429491303648172,1,1
9,0.277734278167652,0.722265721832348,1,1
10,0.8394005309616288,0.1605994690383711,0,1
11,0.4257205712447712,0.5742794287552287,1,1
12,0.0266403435878389,0.973359656412161,1,1
13,0.5759652677434284,0.4240347322565716,0,1
14,0.2261993737893076,0.7738006262106923,1,1
15,0.7570190524808655,0.2429809475191343,0,1
16,0.0952476910457268,0.9047523089542732,1,1
17,0.0871785646592785,0.9128214353407216,1,0
18,0.0457683355231779,0.954231664476822,1,1
19,0.3167498457144053,0.6832501542855945,1,1
20,0.0128579284834764,0.9871420715165236,1,1
21,0.0040654248347607,0.9959345751652392,1,1
22,0.0015572738924772,0.9984427261075226,1,1
23,0.1351879317568989,0.864812068243101,1,1
24,0.0054163062648262,0.994583693735174,1,1
25,0.7312488669259031,0.268751133074097,0,1
26,0.0155187920289386,0.9844812079710614,1,1
27,0.411124682772245,0.588875317227755,1,1
28,0.5872823723040813,0.4127176276959187,0,1
29,0.0579343470948299,0.94206565290517,1,1
30,0.1207128177374952,0.8792871822625047,1,1
31,0.7025961429811352,0.2974038570188649,0,1
32,0.505607848559436,0.494392151440564,0,1
33,0.0972764163049531,0.9027235836950468,1,1
34,0.3859151640619952,0.6140848359380048,1,1
35,0.0102822762851141,0.9897177237148858,1,1
36,0.5486559620312782,0.4513440379687218,0,1
37,0.101477248907067,0.8985227510929329,1,1
38,0.0675884722229775,0.9324115277770224,1,1
39,0.2495922327753548,0.7504077672246453,1,1
40,0.0088736095567733,0.9911263904432266,1,1
41,0.4321255430640917,0.5678744569359083,1,1
42,0.1299314288261678,0.8700685711738322,1,1
43,0.2140646438773208,0.7859353561226792,1,1
44,0.4718132971322237,0.5281867028677762,1,1
