,FPR,TPR,Thresholds
0,0.0,0.0,inf
1,0.0,0.006756756756756757,0.9887707678230031
2,0.0,0.14864864864864866,0.9687376966322452
3,0.003745318352059925,0.14864864864864866,0.9686920465376192
4,0.003745318352059925,0.5878378378378378,0.8860750731280668
5,0.00749063670411985,0.5878378378378378,0.8781367120485151
6,0.00749063670411985,0.6486486486486487,0.8613660203598414
7,0.0149812734082397,0.6486486486486487,0.8369826309795505
8,0.0149812734082397,0.6756756756756757,0.8170493999919517
9,0.018726591760299626,0.6756756756756757,0.8156080301000976
10,0.018726591760299626,0.6891891891891891,0.8134130982015616
11,0.026217228464419477,0.6891891891891891,0.8098680683196056
12,0.026217228464419477,0.7094594594594594,0.7843340315100937
13,0.0299625468164794,0.7094594594594594,0.7815875191167878
14,0.0299625468164794,0.722972972972973,0.7804495797032712
15,0.033707865168539325,0.722972972972973,0.7791717724935192
16,0.033707865168539325,0.7635135135135135,0.7549034417364942
17,0.03745318352059925,0.7635135135135135,0.7525099597942757
18,0.03745318352059925,0.8040540540540541,0.6868004471903111
19,0.04119850187265917,0.8040540540540541,0.6405210514850527
20,0.04119850187265917,0.8243243243243243,0.6155431107938991
21,0.056179775280898875,0.8243243243243243,0.5899393987041096
22,0.056179775280898875,0.831081081081081,0.5886163433362561
23,0.0599250936329588,0.831081081081081,0.5812216610819807
24,0.0599250936329588,0.8648648648648649,0.5313007413015188
25,0.06367041198501873,0.8648648648648649,0.5140887907913044
26,0.06367041198501873,0.8716216216216216,0.5088411463887288
27,0.06741573033707865,0.8716216216216216,0.5002812286129805
28,0.06741573033707865,0.8851351351351351,0.47058832926063976
29,0.07116104868913857,0.8851351351351351,0.4638122821176712
30,0.07116104868913857,0.8918918918918919,0.4598283803202029
31,0.0749063670411985,0.8918918918918919,0.4498233549886552
32,0.0749063670411985,0.8986486486486487,0.4423172382514188
33,0.0898876404494382,0.8986486486486487,0.3900841170950227
34,0.0898876404494382,0.9054054054054054,0.38609567783391535
35,0.10861423220973783,0.9054054054054054,0.3198298834488743
36,0.10861423220973783,0.9121621621621622,0.2842561531885334
37,0.11235955056179775,0.9121621621621622,0.2688772078128022
38,0.11235955056179775,0.918918918918919,0.2670469879202212
39,0.1348314606741573,0.918918918918919,0.23567243273500238
40,0.1348314606741573,0.9256756756756757,0.22875561587673593
41,0.16104868913857678,0.9256756756756757,0.1653708037946739
42,0.16104868913857678,0.9324324324324325,0.16218999311335294
43,0.1760299625468165,0.9324324324324325,0.13827093278306138
44,0.1760299625468165,0.9391891891891891,0.13190507974501806
45,0.18726591760299627,0.9391891891891891,0.11829293005005796
46,0.18726591760299627,0.9459459459459459,0.11102988177447952
47,0.1947565543071161,0.9459459459459459,0.1090821947574595
48,0.1947565543071161,0.9527027027027027,0.10856972838965213
49,0.21348314606741572,0.9527027027027027,0.08369845965053888
50,0.21348314606741572,0.9594594594594594,0.08045996918540543
51,0.24344569288389514,0.9594594594594594,0.06320648541625819
52,0.24344569288389514,0.972972972972973,0.061682795860090414
53,0.3146067415730337,0.972972972972973,0.032767186865898065
54,0.3146067415730337,0.9797297297297297,0.032545888399765535
55,0.31835205992509363,0.9797297297297297,0.0318282245117883
56,0.31835205992509363,0.9864864864864865,0.03182490815596813
57,0.32209737827715357,0.9864864864864865,0.031696058345039455
58,0.32209737827715357,0.9932432432432432,0.03134522866156596
59,0.9213483146067416,0.9932432432432432,0.004140372500257754
60,0.9213483146067416,1.0,0.004072251584556862
61,1.0,1.0,0.002629521548546334
