,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,88.19277108433735,0.8675852819111246,0.8675852819111246,4.255756665221062,0.831615120274914,245.0,22.0,27.0,121.0
