,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.1566265060241,0.8765816378175929,0.8765816378175929,3.9083479578560767,0.8442906574394465,248.0,19.0,26.0,122.0
