,prob0,prob1,pred_class,class
0,0.0563406226265366,0.9436593773734632,1,1
1,0.0131133065624738,0.9868866934375262,1,1
2,0.8979931218505166,0.1020068781494833,0,1
3,5.791847537128802e-08,0.9999999420815248,1,1
4,0.2007925195020165,0.7992074804979834,1,1
5,0.6943520010905502,0.3056479989094497,0,1
6,0.12916690655631,0.87083309344369,1,1
7,2.842170943040401e-15,0.9999999999999972,1,1
8,9.672720763687082e-06,0.9999903272792364,1,1
9,0.0001243916802059,0.9998756083197942,1,1
10,0.2724095369183352,0.7275904630816648,1,1
11,0.072973639961287,0.927026360038713,1,1
12,5.204656579937961e-07,0.999999479534342,1,1
13,0.1987149620887616,0.8012850379112383,1,1
14,6.076653879438787e-06,0.9999939233461206,1,1
15,0.905671207429636,0.0943287925703639,0,1
16,1.7267835827894372e-09,0.9999999982732164,1,1
17,0.1084880569339015,0.8915119430660985,1,0
18,0.0298168616187263,0.9701831383812736,1,1
19,0.1838888969338643,0.8161111030661357,1,1
20,6.725944248220373e-08,0.9999999327405577,1,1
21,3.390621117205228e-13,0.9999999999996608,1,1
22,7.02105040772949e-14,0.9999999999999298,1,1
23,0.0002153845737776,0.9997846154262224,1,1
24,1.8938989487793373e-09,0.999999998106101,1,1
25,0.1663425575471012,0.8336574424528986,1,1
26,4.999033964558919e-09,0.999999995000966,1,1
27,0.0703440531896015,0.9296559468103986,1,1
28,0.4679915257840918,0.532008474215908,1,1
29,0.0001083311020847,0.9998916688979154,1,1
30,0.0009849702987838,0.999015029701216,1,1
31,0.6390777935926227,0.3609222064073772,0,1
32,0.0698796010850471,0.9301203989149528,1,1
33,0.4716319449530798,0.5283680550469202,1,1
34,0.0367994028388563,0.9632005971611438,1,1
35,7.476898122860121e-09,0.999999992523102,1,1
36,0.2903499126834162,0.7096500873165839,1,1
37,0.0003333811957983,0.9996666188042016,1,1
38,1.3480505600682591e-11,0.9999999999865196,1,1
39,0.2058326442071983,0.7941673557928016,1,1
40,2.584599201327365e-14,0.999999999999974,1,1
41,0.4762132456701266,0.5237867543298733,1,1
42,2.44734066490615e-05,0.9999755265933508,1,1
43,1.8620131104607478e-05,0.9999813798688956,1,1
44,0.0806729218175733,0.9193270781824264,1,1
45,0.0155621364895786,0.9844378635104214,1,1
46,0.927299079604536,0.0727009203954639,0,1
47,0.0001129524422001,0.9998870475578,1,1
48,0.0005783528330549,0.999421647166945,1,1
49,0.00140755183846,0.99859244816154,1,1
50,0.0009514226052563,0.9990485773947436,1,1
51,0.9250269177406476,0.0749730822593522,0,1
52,0.0,1.0,1,1
53,0.7997371911957922,0.2002628088042077,0,1
54,0.0012766281485729,0.9987233718514272,1,1
55,0.0,1.0,1,1
56,0.0021444586767163,0.9978555413232836,1,1
57,0.7782900971613964,0.2217099028386036,0,1
58,0.0009226843343945,0.9990773156656054,1,1
